customer_id,tenure_months,monthly_spend,support_tickets,late_payments,num_logins_30d,satisfaction_score,streaming_hours_week,contract_type,payment_method,region,uses_mobile_app,uses_addon_security,churn
ALT-0951,4,76.66,4,1,19,7.0,16.8,annual,card,south,1,0,0
ALT-0952,48,126.88,3,3,25,9.2,15.3,monthly,card,metro,0,0,0
ALT-0953,39,90.43,2,0,25,5.0,14.3,monthly,digital_wallet,north,0,1,0
ALT-0954,29,80.6,2,3,9,7.0,5.5,monthly,bank_transfer,metro,1,1,0
ALT-0955,44,106.62,4,0,35,7.9,13.6,monthly,bank_transfer,south,1,0,0
ALT-0956,51,91.99,1,2,21,5.3,7.9,annual,cash,south,1,1,0
ALT-0957,29,81.15,0,0,23,5.1,5.4,monthly,digital_wallet,center,0,0,0
ALT-0958,22,70.29,5,0,31,5.3,3.3,monthly,digital_wallet,north,0,0,0
ALT-0959,34,77.8,1,1,12,8.4,4.9,monthly,digital_wallet,north,1,0,0
ALT-0960,62,113.93,3,2,13,5.6,7.6,monthly,bank_transfer,metro,1,1,0
ALT-0961,44,86.79,2,2,13,7.8,11.2,annual,card,metro,0,0,0
ALT-0962,41,76.75,1,0,19,7.5,8.7,monthly,bank_transfer,center,1,0,0
ALT-0963,16,55.68,0,0,32,6.5,2.5,quarterly,card,south,1,0,0
ALT-0964,5,41.14,3,2,11,5.9,9.0,annual,bank_transfer,south,1,0,1
ALT-0965,23,100.94,1,4,25,4.8,15.1,monthly,card,south,1,1,0
ALT-0966,57,104.05,1,1,18,10.0,7.0,monthly,bank_transfer,north,1,0,0
ALT-0967,18,68.27,0,1,8,7.7,13.3,monthly,card,center,0,0,0
ALT-0968,36,112.87,2,2,3,2.9,11.7,monthly,card,metro,1,0,1
ALT-0969,33,48.96,0,0,20,6.2,3.6,annual,cash,north,0,1,0
ALT-0970,12,61.54,0,2,10,5.3,6.6,quarterly,bank_transfer,metro,0,1,0
ALT-0971,20,65.12,3,1,21,6.2,9.5,monthly,bank_transfer,center,1,1,0
ALT-0972,16,81.45,3,1,21,9.9,12.9,quarterly,digital_wallet,metro,1,0,0
ALT-0973,13,54.76,4,2,15,2.8,6.0,quarterly,card,north,1,1,1
ALT-0974,16,62.34,1,1,17,8.3,3.5,monthly,digital_wallet,north,0,0,0
ALT-0975,49,124.84,2,2,27,7.2,22.0,monthly,bank_transfer,center,0,0,0
ALT-0976,14,48.11,3,1,20,9.0,6.9,annual,bank_transfer,metro,1,0,0
ALT-0977,58,128.73,2,1,19,7.0,13.2,monthly,card,metro,1,0,0
ALT-0978,19,94.37,2,1,44,3.9,7.4,monthly,bank_transfer,metro,1,0,0
ALT-0979,43,96.85,2,0,27,5.6,13.2,quarterly,card,south,1,0,0
ALT-0980,3,39.82,1,2,9,3.3,2.7,quarterly,cash,metro,0,1,1
ALT-0981,50,82.78,2,1,19,10.0,0.0,monthly,bank_transfer,south,1,0,0
ALT-0982,49,111.93,2,2,16,6.5,13.7,monthly,card,center,0,1,0
ALT-0983,6,18.5,4,0,18,4.8,1.2,annual,bank_transfer,south,1,1,0
ALT-0984,49,108.2,1,1,17,6.1,11.5,monthly,digital_wallet,metro,1,1,0
ALT-0985,31,49.89,1,0,24,8.1,2.6,quarterly,digital_wallet,metro,1,1,0
ALT-0986,39,94.89,2,1,20,7.2,11.0,monthly,bank_transfer,center,1,0,0
ALT-0987,60,95.44,2,0,19,8.8,2.8,monthly,card,south,1,1,0
ALT-0988,58,115.05,0,3,27,6.6,11.7,annual,digital_wallet,center,1,0,0
ALT-0989,60,99.53,2,1,16,6.3,6.8,monthly,bank_transfer,center,1,1,0
ALT-0990,30,39.17,2,0,13,3.5,1.3,annual,bank_transfer,center,1,0,0
ALT-0991,8,68.73,2,0,23,4.5,7.6,monthly,cash,center,1,1,0
ALT-0992,6,53.51,1,0,14,5.5,8.8,monthly,card,metro,0,0,0
ALT-0993,3,62.88,2,1,33,8.8,12.3,monthly,card,north,1,1,0
ALT-0994,13,61.53,3,1,16,4.5,6.4,annual,card,center,1,0,0
ALT-0995,21,75.16,0,0,19,7.3,12.8,monthly,card,metro,1,1,0
ALT-0996,31,99.52,2,1,20,8.0,13.4,monthly,card,north,1,1,0
ALT-0997,34,94.35,5,2,6,8.0,3.0,monthly,card,center,1,1,1
ALT-0998,69,131.56,3,4,20,5.6,10.0,quarterly,bank_transfer,south,1,1,0
ALT-0999,1,46.9,2,0,5,4.9,12.8,quarterly,card,center,1,0,0
ALT-1000,36,79.92,0,1,25,5.3,3.6,monthly,digital_wallet,north,1,1,0
ALT-1001,26,99.11,2,0,17,6.1,17.8,monthly,bank_transfer,south,1,1,0
ALT-1002,42,80.05,3,1,12,6.5,7.1,monthly,bank_transfer,center,1,1,0
ALT-1003,25,64.42,0,0,22,7.9,3.7,monthly,bank_transfer,center,1,0,0
ALT-1004,32,63.51,3,1,16,6.2,9.0,annual,card,center,0,1,0
ALT-1005,52,103.8,1,0,6,9.2,11.8,monthly,bank_transfer,metro,1,1,0
ALT-1006,31,83.25,4,1,21,6.3,9.3,monthly,digital_wallet,metro,0,1,0
ALT-1007,47,91.7,5,0,22,5.3,9.1,monthly,bank_transfer,south,0,0,0
ALT-1008,39,95.63,1,2,23,4.4,13.3,monthly,card,metro,0,0,0
ALT-1009,58,120.45,3,3,32,10.0,8.3,monthly,digital_wallet,metro,1,1,0
ALT-1010,52,88.55,3,1,12,8.1,11.9,quarterly,bank_transfer,metro,1,0,0
ALT-1011,17,77.28,2,1,8,6.2,7.0,monthly,bank_transfer,metro,0,0,1
ALT-1012,27,71.21,3,2,16,9.3,7.8,annual,bank_transfer,south,0,0,0
ALT-1013,20,48.38,1,0,19,8.9,1.7,monthly,card,metro,1,0,0
ALT-1014,29,80.43,3,0,22,6.5,8.0,quarterly,card,north,1,0,0
ALT-1015,65,123.22,1,1,20,7.9,8.3,monthly,card,south,1,1,0
ALT-1016,21,97.3,3,1,12,6.4,13.5,monthly,bank_transfer,north,1,0,1
ALT-1017,13,79.63,2,0,12,9.6,9.2,monthly,digital_wallet,metro,1,1,0
ALT-1018,53,107.91,4,2,15,6.5,12.1,monthly,bank_transfer,metro,1,1,0
ALT-1019,53,94.15,2,0,13,3.7,12.4,annual,bank_transfer,center,0,1,0
ALT-1020,55,97.59,1,0,22,6.7,7.1,monthly,card,metro,0,0,0
ALT-1021,64,102.01,2,1,18,6.2,5.7,annual,cash,south,1,0,0
ALT-1022,30,84.4,1,1,17,6.7,7.2,monthly,digital_wallet,center,1,1,0
ALT-1023,70,80.73,1,0,16,6.7,0.0,quarterly,card,center,1,1,0
ALT-1024,11,62.58,5,0,30,6.1,0.3,monthly,bank_transfer,center,1,0,0
ALT-1025,13,63.85,4,0,27,6.9,6.3,monthly,bank_transfer,metro,1,0,0
ALT-1026,28,67.92,2,3,16,7.1,6.2,quarterly,digital_wallet,north,1,1,0
ALT-1027,44,77.27,1,2,26,5.8,7.6,annual,card,south,1,0,0
ALT-1028,18,60.44,3,1,27,5.7,5.6,monthly,card,metro,1,0,0
ALT-1029,8,58.77,3,0,22,7.0,6.6,monthly,bank_transfer,metro,1,0,0
ALT-1030,13,55.72,3,0,22,5.1,7.9,monthly,bank_transfer,center,0,1,0
ALT-1031,11,71.12,4,0,26,4.9,10.9,monthly,card,north,1,0,0
ALT-1032,56,97.5,2,0,23,7.5,5.7,annual,digital_wallet,metro,0,1,0
ALT-1033,39,75.63,3,1,27,2.2,5.7,annual,cash,center,1,1,0
ALT-1034,31,65.22,1,2,16,6.3,6.7,annual,card,metro,1,1,0
ALT-1035,54,74.19,2,0,25,5.4,8.6,annual,bank_transfer,north,1,1,0
ALT-1036,34,72.05,2,0,20,7.4,9.4,annual,card,metro,0,0,0
ALT-1037,21,75.51,2,1,12,1.6,5.4,monthly,bank_transfer,metro,0,1,0
ALT-1038,51,105.32,1,2,6,4.5,9.2,monthly,bank_transfer,south,1,0,0
ALT-1039,63,101.5,0,1,18,7.4,2.1,monthly,cash,south,1,0,0
ALT-1040,25,71.81,2,0,4,6.4,7.3,monthly,digital_wallet,metro,1,0,0
ALT-1041,72,100.26,1,1,21,6.6,5.7,monthly,bank_transfer,metro,0,1,0
ALT-1042,6,41.85,0,1,28,6.0,3.2,quarterly,bank_transfer,metro,0,1,0
ALT-1043,60,87.89,0,0,11,5.8,10.1,annual,card,center,1,0,0
ALT-1044,71,111.87,3,0,18,8.3,0.9,monthly,cash,metro,0,1,0
ALT-1045,36,65.93,0,1,19,7.0,7.8,quarterly,digital_wallet,center,1,0,0
ALT-1046,32,78.74,4,0,33,4.7,9.8,monthly,card,north,0,1,0
ALT-1047,33,76.82,4,1,25,7.0,8.0,annual,card,south,1,0,0
ALT-1048,48,99.23,1,1,19,6.8,10.7,monthly,card,metro,1,1,0
ALT-1049,64,98.93,1,1,19,5.5,4.4,quarterly,digital_wallet,south,1,0,0
ALT-1050,4,27.5,1,0,31,3.5,5.9,annual,card,north,0,0,0
ALT-1051,20,82.22,3,1,23,3.2,13.6,monthly,bank_transfer,south,0,0,1
ALT-1052,2,49.51,0,0,19,5.8,12.8,monthly,bank_transfer,north,1,0,0
ALT-1053,21,87.17,3,1,13,7.4,11.3,monthly,cash,metro,1,1,0
ALT-1054,32,86.59,2,0,17,6.6,11.9,quarterly,cash,south,1,1,0
ALT-1055,61,96.92,2,2,17,7.2,6.8,annual,cash,center,0,1,0
ALT-1056,1,64.56,0,0,24,3.4,14.5,monthly,cash,south,1,1,0
ALT-1057,66,99.0,5,2,12,6.2,3.5,quarterly,card,north,1,1,0
ALT-1058,31,100.99,4,2,26,6.9,11.9,monthly,cash,metro,1,0,1
ALT-1059,36,89.8,1,0,27,6.2,13.6,monthly,bank_transfer,south,0,1,0
ALT-1060,9,74.0,2,1,19,8.7,10.0,monthly,digital_wallet,south,1,1,0
ALT-1061,38,99.07,1,1,12,6.3,8.0,monthly,card,center,1,0,0
ALT-1062,10,49.35,3,1,18,3.9,4.4,monthly,card,south,1,0,1
ALT-1063,54,98.68,2,1,27,4.8,11.0,monthly,card,metro,0,0,0
ALT-1064,58,88.37,3,3,20,4.6,4.7,annual,cash,center,1,0,0
ALT-1065,40,66.08,4,0,5,4.8,4.0,annual,digital_wallet,south,1,0,0
ALT-1066,26,67.78,0,0,29,6.8,8.3,quarterly,card,center,1,0,0
ALT-1067,25,78.78,0,0,11,7.2,10.4,monthly,bank_transfer,center,1,0,0
ALT-1068,55,101.15,1,1,11,6.0,5.3,monthly,cash,metro,1,0,0
ALT-1069,52,103.43,2,1,13,5.8,15.1,monthly,card,metro,1,0,0
ALT-1070,35,70.38,0,1,22,8.3,10.4,annual,card,metro,1,0,0
ALT-1071,22,58.79,7,0,12,7.4,9.7,annual,card,metro,1,0,1
ALT-1072,12,48.83,1,0,12,3.1,9.2,annual,card,metro,0,0,0
ALT-1073,40,57.45,3,0,34,6.1,5.1,annual,card,metro,1,0,0
ALT-1074,11,61.21,3,1,18,9.4,11.4,quarterly,cash,north,1,0,0
ALT-1075,46,92.91,4,1,3,5.9,5.2,quarterly,card,center,0,0,0
ALT-1076,67,130.49,1,1,17,6.6,13.2,monthly,card,south,0,0,0
ALT-1077,38,91.83,3,1,11,10.0,12.2,monthly,cash,metro,0,0,0
ALT-1078,34,79.43,0,2,20,6.8,6.8,monthly,bank_transfer,metro,1,0,0
ALT-1079,57,110.29,4,2,29,5.8,5.4,monthly,cash,center,0,0,0
ALT-1080,19,52.27,1,2,34,3.4,0.5,monthly,card,metro,0,1,0
ALT-1081,16,84.57,4,2,15,9.1,8.6,monthly,card,center,1,0,1
ALT-1082,19,63.22,1,2,20,5.0,8.8,monthly,card,center,0,0,0
ALT-1083,35,80.63,1,0,34,9.8,7.5,monthly,card,metro,1,1,0
ALT-1084,16,98.9,6,2,19,7.3,14.2,monthly,bank_transfer,south,1,1,1
ALT-1085,18,55.19,2,1,19,8.4,9.1,monthly,card,center,1,0,0
ALT-1086,72,117.43,3,1,17,10.0,17.0,annual,digital_wallet,north,0,0,0
ALT-1087,56,104.28,0,3,7,8.8,8.0,monthly,bank_transfer,center,0,1,0
ALT-1088,51,112.51,4,1,15,5.0,8.1,monthly,card,center,1,0,0
ALT-1089,69,100.46,2,0,24,4.1,13.0,monthly,bank_transfer,north,0,1,0
ALT-1090,22,71.42,0,0,18,6.3,8.1,annual,cash,metro,0,0,0
ALT-1091,34,70.11,3,0,28,6.2,2.8,monthly,bank_transfer,center,1,1,0
ALT-1092,28,71.89,2,1,10,5.7,0.8,monthly,bank_transfer,north,1,1,0
ALT-1093,16,24.86,1,0,22,9.5,0.2,annual,card,north,1,1,0
ALT-1094,12,33.81,1,1,18,6.4,2.6,quarterly,bank_transfer,south,1,0,0
ALT-1095,23,107.96,1,0,23,7.9,15.8,monthly,cash,center,1,0,0
ALT-1096,53,104.9,5,2,9,5.7,3.9,monthly,card,center,1,0,1
ALT-1097,70,123.8,5,1,24,6.4,11.7,quarterly,card,center,0,0,0
ALT-1098,27,80.2,2,2,3,5.2,12.1,monthly,bank_transfer,south,1,0,1
ALT-1099,69,93.88,1,1,26,7.5,4.8,quarterly,digital_wallet,center,0,0,0
ALT-1100,45,107.87,1,1,18,3.7,13.5,monthly,card,center,1,1,0
ALT-1101,64,112.97,2,2,21,6.6,6.2,monthly,card,south,1,1,0
ALT-1102,42,105.53,2,1,12,6.1,15.0,monthly,card,metro,1,0,0
ALT-1103,15,47.71,0,1,30,5.1,3.0,quarterly,card,south,1,1,0
ALT-1104,42,80.67,0,0,20,7.8,16.1,annual,bank_transfer,south,0,1,0
ALT-1105,36,81.83,0,3,26,6.4,6.5,monthly,cash,north,1,0,0
ALT-1106,61,96.64,4,2,15,6.2,6.2,quarterly,bank_transfer,south,1,1,0
ALT-1107,34,91.02,3,1,10,7.6,3.5,monthly,cash,metro,1,0,1
ALT-1108,21,90.04,3,0,27,4.6,15.6,monthly,bank_transfer,south,0,0,0
ALT-1109,62,115.32,1,1,8,7.8,12.3,annual,cash,south,0,0,0
ALT-1110,47,81.36,0,1,11,5.8,6.6,monthly,bank_transfer,south,1,0,0
ALT-1111,55,96.7,5,2,14,7.1,8.6,monthly,card,center,1,0,0
ALT-1112,3,60.66,4,2,27,7.5,5.4,monthly,card,metro,0,0,1
ALT-1113,39,72.06,3,2,10,8.5,4.0,quarterly,card,south,0,1,0
ALT-1114,40,87.94,2,1,17,6.4,10.7,quarterly,card,metro,1,1,0
ALT-1115,59,92.05,1,1,15,8.2,7.4,monthly,card,south,1,1,0
ALT-1116,43,60.22,2,0,19,8.8,1.6,quarterly,card,center,1,0,0
ALT-1117,50,98.46,2,0,16,4.7,4.4,monthly,card,metro,1,1,0
ALT-1118,53,93.31,1,2,21,4.7,10.9,quarterly,card,metro,1,0,0
ALT-1119,55,120.71,2,2,13,7.0,14.0,monthly,card,center,0,1,0
ALT-1120,54,121.32,3,0,17,7.3,20.2,monthly,bank_transfer,center,0,1,0
ALT-1121,38,104.86,4,3,26,10.0,10.3,monthly,card,metro,1,1,0
ALT-1122,43,63.73,1,0,14,5.0,1.9,quarterly,card,metro,1,0,0
ALT-1123,49,97.31,2,2,16,7.4,7.8,monthly,digital_wallet,metro,1,0,0
ALT-1124,60,102.75,3,0,22,8.9,11.9,monthly,card,metro,0,0,0
ALT-1125,71,100.56,3,2,14,2.7,5.8,quarterly,digital_wallet,center,1,0,0
ALT-1126,40,74.21,0,1,13,6.1,3.8,monthly,card,metro,1,0,0
ALT-1127,24,65.22,0,0,16,5.9,11.2,monthly,bank_transfer,metro,1,0,0
ALT-1128,48,85.41,0,1,22,6.9,5.7,annual,card,north,1,0,0
ALT-1129,30,102.02,2,1,16,8.1,9.9,monthly,cash,metro,1,0,0
ALT-1130,54,99.13,1,0,9,5.0,6.0,monthly,bank_transfer,north,1,1,0
ALT-1131,2,26.8,2,0,12,9.4,4.7,annual,digital_wallet,north,0,1,0
ALT-1132,34,73.86,3,3,23,8.4,0.0,monthly,card,center,0,0,1
ALT-1133,38,83.51,2,1,12,5.6,5.5,monthly,card,metro,1,0,0
ALT-1134,48,93.9,4,2,20,7.7,6.3,monthly,bank_transfer,south,0,0,0
ALT-1135,68,108.77,2,0,30,7.9,8.8,monthly,bank_transfer,south,1,0,0
ALT-1136,8,34.69,2,0,21,8.8,0.5,annual,bank_transfer,south,0,0,0
ALT-1137,63,94.97,2,1,1,5.5,3.2,monthly,digital_wallet,south,1,0,0
ALT-1138,17,75.92,3,1,9,4.3,9.8,monthly,cash,south,1,1,1
ALT-1139,35,67.84,0,2,11,5.1,1.6,monthly,card,south,1,0,0
ALT-1140,17,66.37,2,2,20,5.5,7.8,monthly,bank_transfer,south,1,1,0
ALT-1141,26,100.9,2,1,12,6.2,9.5,monthly,cash,south,1,0,1
ALT-1142,3,46.34,1,2,20,4.7,5.2,monthly,digital_wallet,south,1,1,0
ALT-1143,29,43.97,0,0,27,6.7,0.0,annual,digital_wallet,metro,1,1,0
ALT-1144,30,76.58,1,1,30,7.8,10.1,quarterly,card,south,1,0,0
ALT-1145,47,117.84,4,2,28,7.8,11.3,monthly,bank_transfer,north,1,0,0
ALT-1146,43,90.43,2,1,14,10.0,5.3,monthly,cash,south,1,1,0
ALT-1147,14,59.91,4,0,20,6.3,7.5,monthly,card,metro,0,0,1
ALT-1148,36,79.61,2,3,17,4.5,10.7,quarterly,cash,center,1,1,0
ALT-1149,45,69.55,1,4,33,4.3,5.2,annual,digital_wallet,north,0,0,0
ALT-1150,70,119.05,4,1,22,7.0,4.9,monthly,bank_transfer,center,1,1,0
ALT-1151,20,85.39,2,0,21,5.5,12.4,monthly,digital_wallet,south,1,0,0
ALT-1152,7,68.53,6,1,11,3.8,6.9,monthly,cash,metro,0,0,1
ALT-1153,9,61.44,0,1,21,7.2,10.7,monthly,card,metro,0,0,0
ALT-1154,34,68.29,4,0,27,4.7,0.0,monthly,card,north,1,1,0
ALT-1155,37,89.18,1,1,14,5.8,5.2,quarterly,card,north,0,1,0
ALT-1156,54,104.52,3,1,27,8.9,9.2,quarterly,card,center,1,0,0
ALT-1157,18,72.98,2,1,22,4.7,8.5,monthly,bank_transfer,north,1,0,0
ALT-1158,54,84.56,2,1,17,4.0,0.0,monthly,digital_wallet,center,1,1,0
ALT-1159,29,74.12,2,2,21,3.6,12.2,monthly,card,south,1,1,0
ALT-1160,67,121.86,6,1,23,5.5,7.6,monthly,digital_wallet,metro,1,1,0
ALT-1161,62,95.9,3,0,6,4.3,1.3,quarterly,card,north,1,0,0
ALT-1162,27,75.12,2,2,27,4.0,5.3,quarterly,bank_transfer,north,1,1,0
ALT-1163,51,75.47,2,0,22,5.0,0.1,quarterly,bank_transfer,metro,1,1,0
ALT-1164,62,113.63,2,0,14,5.0,12.0,monthly,digital_wallet,north,1,0,0
ALT-1165,43,85.21,1,1,20,4.4,6.8,monthly,cash,center,0,0,0
ALT-1166,2,49.51,1,1,25,10.0,9.1,monthly,card,north,1,1,0
ALT-1167,58,107.9,0,3,35,10.0,6.2,monthly,card,metro,1,1,0
ALT-1168,52,89.62,4,2,16,5.8,9.7,annual,digital_wallet,south,0,0,0
ALT-1169,46,56.13,1,1,27,5.4,6.1,annual,bank_transfer,center,0,1,0
ALT-1170,72,100.6,1,1,16,6.2,7.7,quarterly,card,center,1,0,0
ALT-1171,54,94.23,0,1,8,4.5,7.6,monthly,digital_wallet,south,0,1,0
ALT-1172,4,63.69,1,1,13,4.5,12.8,monthly,bank_transfer,south,1,1,0
ALT-1173,46,58.16,1,0,21,5.5,4.4,annual,card,south,0,1,0
ALT-1174,47,93.56,2,4,28,5.7,6.7,monthly,card,metro,1,0,0
ALT-1175,51,98.55,4,2,11,8.1,9.2,monthly,bank_transfer,metro,0,0,1
ALT-1176,22,56.87,6,0,13,5.7,10.6,annual,bank_transfer,north,0,0,1
ALT-1177,41,117.75,3,1,28,6.5,13.1,monthly,bank_transfer,center,1,1,0
ALT-1178,9,54.02,4,1,13,5.3,12.4,annual,card,center,1,1,0
ALT-1179,63,126.93,3,4,19,9.9,10.7,monthly,bank_transfer,center,0,0,0
ALT-1180,35,87.37,0,1,18,10.0,11.6,monthly,digital_wallet,north,1,0,0
ALT-1181,41,93.04,6,0,17,8.5,13.2,monthly,bank_transfer,metro,0,0,0
ALT-1182,11,85.69,4,2,18,7.7,9.0,monthly,digital_wallet,metro,1,0,1
ALT-1183,31,110.06,4,3,14,2.9,10.5,monthly,cash,north,0,1,1
ALT-1184,54,110.27,2,2,22,7.2,8.7,monthly,card,north,1,0,0
ALT-1185,35,65.63,0,0,26,9.3,2.9,monthly,bank_transfer,metro,1,1,0
ALT-1186,1,79.02,2,0,8,2.6,18.6,monthly,digital_wallet,south,1,1,1
ALT-1187,37,78.26,5,0,20,7.6,8.0,monthly,digital_wallet,north,1,1,0
ALT-1188,59,74.17,3,2,31,10.0,7.6,annual,bank_transfer,metro,1,0,0
ALT-1189,34,80.64,1,1,19,6.4,7.0,monthly,digital_wallet,south,1,0,0
ALT-1190,55,89.1,2,0,16,6.7,8.5,monthly,card,north,1,1,0
ALT-1191,71,136.59,3,2,13,10.0,16.4,monthly,card,center,1,1,0
ALT-1192,33,78.56,0,0,13,9.1,8.5,quarterly,cash,north,0,1,0
ALT-1193,63,120.98,0,0,17,1.4,13.4,monthly,card,center,0,0,0
ALT-1194,64,102.74,1,2,14,4.6,5.7,monthly,bank_transfer,south,0,1,0
ALT-1195,45,102.08,2,1,21,8.5,10.5,monthly,card,metro,0,0,0
ALT-1196,46,86.73,1,0,16,3.2,9.3,quarterly,cash,south,0,1,0
ALT-1197,43,87.6,1,2,19,4.4,7.7,monthly,card,center,0,1,0
ALT-1198,37,85.96,4,2,11,5.0,11.8,quarterly,card,metro,1,0,0
ALT-1199,25,75.94,4,1,10,4.8,8.4,monthly,digital_wallet,north,1,1,0
ALT-1200,26,47.35,1,2,18,4.7,13.3,annual,card,center,1,0,0
ALT-1201,70,119.59,3,0,6,5.7,8.6,monthly,digital_wallet,metro,0,1,0
ALT-1202,6,62.07,2,0,26,4.2,9.0,monthly,card,center,1,1,0
ALT-1203,28,74.29,4,0,22,1.0,1.1,monthly,bank_transfer,south,1,0,0
ALT-1204,8,58.22,5,4,12,6.9,6.8,monthly,card,metro,0,1,1
ALT-1205,30,77.47,2,1,25,8.0,7.9,quarterly,bank_transfer,center,1,1,0
ALT-1206,67,111.71,3,0,20,6.1,6.7,monthly,digital_wallet,metro,1,0,0
ALT-1207,60,134.37,3,2,18,7.2,17.0,monthly,card,metro,1,0,0
ALT-1208,29,82.39,1,0,22,9.0,14.1,monthly,card,center,1,1,0
ALT-1209,2,38.58,4,0,14,7.3,10.0,monthly,card,north,1,1,0
ALT-1210,68,104.74,4,0,22,6.3,8.6,annual,cash,north,1,1,0
ALT-1211,53,94.3,2,1,27,9.3,12.9,annual,card,south,0,0,0
ALT-1212,48,80.92,0,0,14,8.6,5.5,quarterly,card,center,1,0,0
ALT-1213,69,99.51,0,1,28,6.1,5.6,annual,cash,south,1,0,0
ALT-1214,38,98.35,1,1,19,7.9,14.7,monthly,cash,south,0,0,0
ALT-1215,37,86.63,2,2,16,7.3,13.5,monthly,card,south,1,0,0
ALT-1216,48,98.87,6,1,16,10.0,9.4,monthly,card,north,1,0,0
ALT-1217,23,88.94,2,3,15,9.7,8.6,monthly,card,center,1,0,0
ALT-1218,37,94.15,1,0,15,7.3,8.1,monthly,digital_wallet,center,1,1,0
ALT-1219,50,72.42,3,1,27,8.2,8.5,annual,card,south,1,0,0
ALT-1220,6,76.07,1,3,25,3.0,17.9,monthly,bank_transfer,north,1,1,0
ALT-1221,45,119.07,3,1,24,6.5,11.3,monthly,digital_wallet,south,1,0,0
ALT-1222,39,96.97,9,2,31,6.6,8.4,monthly,bank_transfer,south,0,1,1
ALT-1223,6,62.65,2,0,29,7.3,13.7,quarterly,bank_transfer,metro,0,1,0
ALT-1224,10,75.13,3,2,26,5.5,9.9,monthly,card,metro,1,0,1
ALT-1225,50,102.35,1,0,27,6.5,13.4,monthly,card,center,0,1,0
ALT-1226,34,78.08,3,0,8,7.2,7.5,monthly,card,center,0,0,0
ALT-1227,42,98.39,0,1,12,5.5,11.8,monthly,bank_transfer,south,0,1,0
ALT-1228,40,69.21,1,0,16,6.1,8.6,annual,card,south,1,0,0
ALT-1229,54,107.05,1,2,21,5.7,16.9,monthly,card,center,1,1,0
ALT-1230,66,119.34,1,2,29,8.4,13.5,monthly,bank_transfer,metro,1,1,0
ALT-1231,16,46.88,3,0,17,8.9,7.5,annual,card,center,1,0,0
ALT-1232,64,117.45,0,1,29,10.0,9.0,monthly,card,south,0,0,0
ALT-1233,25,72.86,1,0,19,6.5,9.5,monthly,digital_wallet,metro,1,0,0
ALT-1234,50,97.3,3,2,23,10.0,6.3,monthly,digital_wallet,metro,1,1,0
ALT-1235,17,52.48,1,1,17,4.9,6.7,quarterly,bank_transfer,south,0,0,0
ALT-1236,29,91.13,2,2,30,3.7,10.3,monthly,card,north,0,0,0
ALT-1237,5,66.45,3,4,32,6.4,13.1,monthly,card,metro,1,1,1
ALT-1238,68,123.24,3,0,15,7.2,14.1,monthly,card,south,1,1,0
ALT-1239,50,87.63,3,0,14,3.7,6.8,monthly,card,metro,1,0,0
ALT-1240,43,99.69,2,2,24,5.9,8.8,monthly,digital_wallet,metro,0,0,0
ALT-1241,55,86.46,1,2,15,6.7,13.1,annual,card,metro,1,1,0
ALT-1242,13,66.71,3,1,20,5.4,11.0,monthly,card,south,0,0,1
ALT-1243,13,66.57,3,0,31,6.1,11.1,monthly,card,south,1,0,0
ALT-1244,59,102.31,0,1,16,6.9,10.6,monthly,bank_transfer,metro,1,0,0
ALT-1245,58,80.55,1,0,24,8.8,8.8,annual,bank_transfer,north,0,1,0
ALT-1246,38,85.96,4,0,26,7.9,9.4,monthly,card,north,1,0,0
ALT-1247,56,76.88,0,2,17,7.5,6.2,annual,digital_wallet,center,0,1,0
ALT-1248,47,99.02,3,1,28,3.4,9.0,quarterly,bank_transfer,south,1,1,0
ALT-1249,17,55.05,1,1,34,6.5,8.9,annual,digital_wallet,center,1,0,0
ALT-1250,32,94.39,3,0,9,8.9,13.2,monthly,card,south,0,1,0
ALT-1251,59,117.8,1,1,27,7.0,8.9,monthly,card,center,0,0,0
ALT-1252,1,53.21,4,0,20,7.7,13.2,monthly,bank_transfer,metro,0,0,1
ALT-1253,20,58.27,3,0,22,4.9,8.2,quarterly,bank_transfer,metro,0,0,0
ALT-1254,14,57.98,1,1,25,4.6,5.4,monthly,card,metro,1,1,0
ALT-1255,21,80.63,2,1,22,5.5,13.2,monthly,card,metro,1,0,0
ALT-1256,8,55.4,3,2,22,9.4,4.9,monthly,bank_transfer,metro,0,1,0
ALT-1257,57,81.8,1,0,32,6.7,4.9,monthly,digital_wallet,south,1,1,0
ALT-1258,19,43.22,2,0,8,9.7,6.3,annual,bank_transfer,north,0,1,0
ALT-1259,64,121.28,4,1,13,5.0,11.2,monthly,cash,metro,1,1,0
ALT-1260,44,83.28,1,2,22,3.2,0.0,monthly,bank_transfer,metro,1,0,0
ALT-1261,55,102.1,3,1,14,6.2,5.6,monthly,digital_wallet,south,0,0,0
ALT-1262,15,82.56,4,0,17,5.5,7.6,monthly,card,south,0,0,1
ALT-1263,8,43.66,1,1,6,8.6,1.1,monthly,card,north,1,1,0
ALT-1264,35,71.48,2,0,30,9.5,5.9,annual,bank_transfer,south,1,0,0
ALT-1265,53,121.57,1,1,24,9.4,9.2,monthly,digital_wallet,center,1,0,0
ALT-1266,11,61.71,3,2,19,7.5,9.6,annual,cash,metro,0,0,1
ALT-1267,56,94.73,2,1,21,8.0,6.8,quarterly,bank_transfer,metro,0,1,0
ALT-1268,8,53.27,3,0,24,7.9,5.4,monthly,card,center,0,1,0
