customer_id,tenure_months,monthly_spend,support_tickets,late_payments,num_logins_30d,satisfaction_score,streaming_hours_week,contract_type,payment_method,region,uses_mobile_app,uses_addon_security,churn
CUST-0915,11,106.82,2,2,15,6,0.0,Mensual,Tarjeta,Centro,0,1,0
CUST-0916,19,86.32,5,2,2,3,2.9,Mensual,Tarjeta,Sur,0,0,1
CUST-0917,40,47.22,1,1,14,8,8.2,Bienal,Tarjeta,Centro,1,1,0
CUST-0918,16,32.59,0,0,27,8,9.7,Mensual,Tarjeta,Norte,1,0,0
CUST-0919,29,51.73,1,0,16,8,10.1,Mensual,Tarjeta,Norte,1,1,0
CUST-0920,15,84.72,0,2,24,10,9.3,Mensual,Billetera,Sur,1,1,0
CUST-0921,8,42.2,0,1,16,9,8.9,Anual,Débito,Norte,0,1,0
CUST-0922,1,107.2,3,6,7,4,5.4,Mensual,Débito,Sur,1,1,1
CUST-0923,14,58.85,0,1,37,8,12.8,Mensual,Billetera,Centro,1,0,0
CUST-0924,7,45.27,3,2,40,6,14.1,Mensual,Billetera,Centro,1,0,0
CUST-0925,31,52.13,0,1,40,8,5.6,Mensual,Tarjeta,Centro,1,0,0
CUST-0926,34,47.36,1,0,12,7,11.6,Anual,Débito,Sur,1,0,0
CUST-0927,28,17.66,1,0,20,9,8.9,Anual,Tarjeta,Sur,1,1,0
CUST-0928,19,85.37,4,0,13,4,4.7,Mensual,Transferencia,Norte,0,0,1
CUST-0929,22,56.8,3,0,33,7,24.8,Mensual,Billetera,Sur,1,0,0
CUST-0930,27,58.93,2,1,34,7,9.2,Mensual,Billetera,Centro,1,0,0
CUST-0931,34,44.59,3,0,29,7,15.9,Anual,Transferencia,Centro,1,0,0
CUST-0932,42,50.97,3,0,17,9,11.2,Anual,Tarjeta,Centro,1,1,0
CUST-0933,41,20.77,2,0,21,7,3.6,Bienal,Débito,Centro,1,1,0
CUST-0934,10,64.89,2,1,23,6,20.9,Anual,Billetera,Sur,1,1,0
CUST-0935,15,52.88,3,1,31,6,8.7,Mensual,Billetera,Norte,1,0,0
CUST-0936,33,53.94,2,0,19,8,10.3,Anual,Tarjeta,Norte,1,1,0
CUST-0937,15,92.35,5,3,6,7,0.7,Mensual,Transferencia,Norte,0,0,0
CUST-0938,48,59.1,1,0,27,9,14.3,Anual,Tarjeta,Sur,1,1,0
CUST-0939,4,79.22,2,1,5,8,5.6,Anual,Billetera,Occidente,1,1,1
CUST-0940,36,31.68,0,0,32,8,13.7,Mensual,Débito,Centro,1,0,0
CUST-0941,25,52.32,0,0,14,8,7.4,Mensual,Transferencia,Sur,0,0,0
CUST-0942,10,85.3,3,5,2,3,0.9,Bienal,Billetera,Occidente,0,0,1
CUST-0943,40,71.51,4,0,38,9,10.6,Mensual,Transferencia,Centro,0,0,0
CUST-0944,36,52.26,0,0,24,8,9.7,Anual,Billetera,Norte,1,0,0
CUST-0945,26,60.2,0,0,15,7,14.1,Anual,Débito,Sur,1,1,0
CUST-0946,26,42.35,0,0,15,8,5.6,Bienal,Débito,Norte,1,0,0
CUST-0947,9,71.69,2,0,28,8,16.4,Anual,Tarjeta,Occidente,1,0,0
CUST-0948,1,75.09,2,0,13,4,9.1,Anual,Transferencia,Norte,1,0,0
CUST-0949,10,59.1,2,2,8,4,3.2,Mensual,Billetera,Centro,1,0,1
CUST-0950,41,41.4,1,2,32,10,9.8,Mensual,Débito,Occidente,1,1,0
CUST-0951,20,48.93,2,0,27,7,8.1,Anual,Billetera,Centro,1,0,0
CUST-0952,24,46.48,1,0,26,8,11.6,Mensual,Transferencia,Norte,0,0,0
CUST-0953,36,32.04,1,0,13,10,4.7,Bienal,Transferencia,Norte,1,0,0
CUST-0954,46,36.71,1,1,29,8,11.0,Anual,Tarjeta,Sur,0,1,0
CUST-0955,21,91.07,3,1,13,4,6.0,Mensual,Transferencia,Norte,0,1,0
CUST-0956,4,89.2,4,1,10,3,12.2,Mensual,Transferencia,Occidente,0,0,1
CUST-0957,17,69.94,0,2,46,8,10.2,Anual,Billetera,Centro,1,0,0
CUST-0958,23,68.31,3,1,36,7,17.3,Mensual,Billetera,Sur,1,1,0
CUST-0959,23,49.79,1,2,32,7,8.4,Bienal,Billetera,Norte,1,0,0
CUST-0960,10,65.05,2,0,21,8,18.5,Anual,Transferencia,Centro,1,0,0
CUST-0961,22,74.1,3,2,37,5,11.5,Mensual,Tarjeta,Centro,1,1,0
CUST-0962,46,60.14,0,0,27,9,9.2,Mensual,Billetera,Norte,1,1,0
CUST-0963,48,68.05,2,0,12,10,11.0,Anual,Tarjeta,Sur,1,1,0
CUST-0964,49,50.87,0,0,19,9,2.9,Anual,Tarjeta,Occidente,0,1,0
CUST-0965,17,58.46,4,2,17,6,6.5,Mensual,Tarjeta,Norte,1,0,0
CUST-0966,18,68.64,5,0,33,7,10.9,Anual,Débito,Centro,1,1,0
CUST-0967,1,47.62,4,0,11,4,9.2,Anual,Tarjeta,Occidente,0,0,0
CUST-0968,31,65.72,1,0,24,8,10.7,Bienal,Tarjeta,Norte,1,1,0
CUST-0969,18,86.53,4,0,25,7,10.9,Bienal,Tarjeta,Sur,1,0,0
CUST-0970,19,62.14,3,1,28,9,7.1,Mensual,Tarjeta,Norte,1,0,0
CUST-0971,48,55.17,1,0,17,8,8.9,Mensual,Transferencia,Norte,1,0,0
CUST-0972,25,51.47,1,0,12,7,13.0,Mensual,Tarjeta,Centro,1,1,0
CUST-0973,31,39.8,2,0,22,8,10.1,Bienal,Tarjeta,Sur,1,1,0
CUST-0974,18,91.94,4,1,22,7,7.9,Anual,Transferencia,Centro,1,0,0
CUST-0975,41,47.15,1,0,16,10,5.1,Bienal,Tarjeta,Occidente,1,0,0
CUST-0976,18,54.83,1,1,26,6,11.9,Anual,Billetera,Sur,1,0,0
CUST-0977,60,56.14,0,0,5,7,10.2,Bienal,Tarjeta,Sur,1,0,0
CUST-0978,28,52.69,1,2,32,9,6.6,Anual,Débito,Centro,1,0,0
CUST-0979,25,80.79,2,0,42,7,10.5,Mensual,Transferencia,Occidente,1,0,0
CUST-0980,43,62.06,3,0,32,8,6.2,Anual,Tarjeta,Sur,1,1,0
CUST-0981,9,54.3,3,1,7,4,5.9,Mensual,Tarjeta,Centro,1,1,1
CUST-0982,10,82.93,0,1,8,5,0.0,Mensual,Transferencia,Norte,1,1,0
CUST-0983,27,43.13,4,0,45,6,16.7,Bienal,Billetera,Centro,1,0,0
CUST-0984,28,63.04,0,1,4,9,8.0,Anual,Tarjeta,Occidente,1,1,0
CUST-0985,14,41.92,0,0,24,9,8.9,Bienal,Débito,Norte,1,1,0
CUST-0986,15,67.79,4,2,22,7,6.0,Anual,Billetera,Sur,1,0,0
CUST-0987,38,69.36,0,0,32,8,8.9,Mensual,Tarjeta,Norte,1,1,0
CUST-0988,37,54.14,1,1,8,9,8.4,Anual,Tarjeta,Centro,1,1,0
CUST-0989,11,59.54,1,0,19,7,12.2,Anual,Tarjeta,Sur,1,0,0
CUST-0990,9,80.68,6,2,10,5,8.5,Mensual,Transferencia,Occidente,1,0,0
CUST-0991,14,59.99,2,1,25,9,15.0,Anual,Billetera,Centro,0,0,0
CUST-0992,9,97.34,1,0,39,6,13.5,Mensual,Débito,Sur,1,0,0
CUST-0993,23,73.29,2,2,2,6,4.6,Mensual,Transferencia,Norte,0,0,0
CUST-0994,38,57.72,1,0,11,7,9.1,Bienal,Transferencia,Centro,0,1,0
CUST-0995,11,78.71,3,2,15,5,7.5,Mensual,Débito,Sur,1,0,0
CUST-0996,10,41.72,0,1,17,6,13.3,Anual,Tarjeta,Occidente,1,0,0
CUST-0997,28,60.82,3,0,28,8,13.1,Mensual,Billetera,Norte,0,1,0
CUST-0998,19,53.48,3,1,38,10,10.4,Anual,Transferencia,Norte,1,0,0
CUST-0999,13,33.19,4,1,11,6,4.2,Mensual,Transferencia,Sur,1,0,0
CUST-1000,36,56.18,0,0,27,6,8.5,Anual,Tarjeta,Sur,1,0,0
CUST-1001,13,28.8,2,0,20,10,10.8,Anual,Transferencia,Sur,0,0,0
CUST-1002,26,69.7,0,0,22,8,15.5,Bienal,Tarjeta,Centro,1,1,0
CUST-1003,29,56.32,2,0,19,7,4.3,Mensual,Billetera,Norte,1,1,0
CUST-1004,23,52.32,0,0,25,8,11.4,Mensual,Transferencia,Centro,0,1,0
CUST-1005,18,59.11,2,2,22,8,11.6,Bienal,Billetera,Occidente,1,0,0
CUST-1006,49,67.81,1,0,26,8,10.5,Anual,Tarjeta,Norte,1,0,0
CUST-1007,14,43.33,6,6,7,6,4.9,Anual,Transferencia,Centro,1,0,0
CUST-1008,33,48.78,5,1,21,8,8.3,Anual,Tarjeta,Centro,1,0,0
CUST-1009,27,54.3,1,0,28,9,6.0,Mensual,Tarjeta,Occidente,0,0,0
CUST-1010,35,57.47,1,0,26,10,11.8,Anual,Tarjeta,Sur,0,1,0
CUST-1011,21,60.1,2,2,34,8,14.3,Mensual,Billetera,Centro,1,0,1
CUST-1012,22,63.63,2,2,28,8,14.7,Mensual,Billetera,Sur,1,1,0
CUST-1013,29,27.35,0,0,31,8,11.9,Mensual,Tarjeta,Occidente,1,0,0
CUST-1014,15,74.73,6,3,14,5,11.3,Bienal,Transferencia,Occidente,1,0,0
CUST-1015,38,31.69,2,0,27,8,4.8,Bienal,Transferencia,Centro,1,0,0
CUST-1016,34,60.56,1,0,35,9,13.7,Mensual,Transferencia,Centro,1,1,0
CUST-1017,18,90.71,3,0,29,7,14.2,Mensual,Billetera,Sur,1,1,0
CUST-1018,17,101.37,4,3,6,5,3.4,Anual,Billetera,Occidente,0,1,1
CUST-1019,41,73.01,1,1,30,7,12.4,Mensual,Transferencia,Centro,1,0,0
CUST-1020,25,41.47,4,0,28,6,12.2,Mensual,Débito,Centro,1,0,0
CUST-1021,8,105.52,5,1,9,4,3.0,Anual,Tarjeta,Occidente,1,0,1
CUST-1022,16,46.48,2,0,27,6,10.7,Mensual,Billetera,Occidente,1,1,0
CUST-1023,23,59.92,5,1,6,4,1.5,Anual,Transferencia,Sur,0,0,0
CUST-1024,8,68.3,1,0,15,6,11.4,Anual,Billetera,Occidente,1,1,0
CUST-1025,12,46.58,2,1,35,7,12.5,Anual,Billetera,Centro,1,0,0
CUST-1026,40,43.74,0,1,25,10,8.1,Anual,Transferencia,Norte,1,1,0
CUST-1027,3,78.66,4,3,19,7,4.0,Mensual,Débito,Sur,1,0,1
CUST-1028,24,49.1,3,0,9,8,10.5,Bienal,Tarjeta,Norte,1,1,0
CUST-1029,8,64.46,4,1,32,7,18.0,Mensual,Billetera,Centro,0,1,0
CUST-1030,47,56.92,2,1,27,8,9.6,Bienal,Transferencia,Norte,1,1,0
CUST-1031,24,50.52,1,0,17,4,6.0,Anual,Billetera,Norte,1,1,0
CUST-1032,32,71.77,0,0,25,8,15.6,Mensual,Tarjeta,Sur,1,0,0
CUST-1033,21,59.57,0,0,22,5,11.1,Bienal,Transferencia,Occidente,1,1,0
CUST-1034,15,95.75,7,0,9,8,11.0,Mensual,Transferencia,Norte,0,0,0
CUST-1035,30,51.74,0,0,25,9,7.6,Anual,Billetera,Norte,1,1,0
CUST-1036,27,60.5,4,1,36,5,5.9,Bienal,Débito,Norte,0,1,0
CUST-1037,25,60.23,0,0,30,9,5.5,Anual,Billetera,Sur,1,0,0
CUST-1038,51,40.97,2,0,28,7,10.2,Bienal,Tarjeta,Norte,1,1,0
CUST-1039,35,61.58,2,1,29,5,8.8,Anual,Débito,Sur,1,1,0
CUST-1040,22,58.15,0,0,23,8,8.1,Anual,Transferencia,Norte,1,0,0
CUST-1041,50,57.28,1,0,25,8,10.5,Bienal,Billetera,Sur,1,0,0
CUST-1042,17,65.06,4,0,35,7,14.7,Mensual,Tarjeta,Centro,1,1,0
CUST-1043,24,81.5,2,0,33,7,18.0,Anual,Billetera,Occidente,1,0,0
CUST-1044,18,73.47,3,0,22,8,19.4,Anual,Débito,Centro,1,0,0
CUST-1045,52,47.81,2,0,29,7,9.3,Bienal,Débito,Sur,1,1,0
CUST-1046,53,55.64,1,1,38,8,11.7,Anual,Tarjeta,Norte,1,1,0
CUST-1047,30,21.48,0,0,26,7,10.6,Anual,Billetera,Centro,1,0,0
CUST-1048,11,66.4,5,2,29,5,13.3,Anual,Débito,Occidente,1,0,0
CUST-1049,21,72.23,3,2,11,4,5.8,Anual,Transferencia,Occidente,1,1,0
CUST-1050,39,17.54,1,1,21,9,11.2,Mensual,Tarjeta,Occidente,1,0,0
CUST-1051,4,57.9,1,1,22,7,13.1,Bienal,Billetera,Sur,1,0,0
CUST-1052,31,66.49,0,0,20,7,9.7,Mensual,Transferencia,Norte,1,0,0
CUST-1053,23,32.61,1,0,14,8,5.6,Bienal,Transferencia,Centro,1,1,0
CUST-1054,25,51.97,1,0,19,7,12.1,Mensual,Transferencia,Centro,1,1,0
CUST-1055,48,51.48,1,0,28,9,10.4,Mensual,Transferencia,Norte,1,0,0
CUST-1056,17,54.43,3,0,20,6,15.4,Anual,Tarjeta,Centro,1,0,0
CUST-1057,8,102.11,2,2,1,4,7.6,Mensual,Débito,Norte,1,1,0
CUST-1058,41,59.62,1,1,40,7,11.3,Anual,Débito,Sur,1,1,0
CUST-1059,16,75.57,2,0,22,7,17.3,Mensual,Billetera,Occidente,1,0,0
CUST-1060,27,64.73,2,1,38,6,13.3,Mensual,Billetera,Sur,1,1,0
CUST-1061,5,76.11,6,2,11,7,6.6,Mensual,Transferencia,Sur,1,0,1
CUST-1062,17,53.58,2,1,28,5,11.1,Anual,Billetera,Centro,1,1,0
CUST-1063,43,53.23,1,0,35,8,12.1,Mensual,Débito,Sur,0,1,0
CUST-1064,36,59.13,3,0,33,8,13.8,Mensual,Tarjeta,Sur,1,1,0
CUST-1065,42,35.31,1,0,40,8,5.3,Anual,Transferencia,Sur,1,0,0
CUST-1066,5,90.73,7,2,19,5,1.8,Mensual,Débito,Norte,1,1,1
CUST-1067,9,38.77,1,0,32,8,10.2,Mensual,Tarjeta,Occidente,1,1,0
CUST-1068,22,36.94,4,2,18,4,12.2,Bienal,Transferencia,Norte,1,0,0
CUST-1069,41,34.89,0,0,19,8,8.6,Mensual,Tarjeta,Sur,1,1,0
CUST-1070,24,58.61,0,0,25,7,4.2,Mensual,Transferencia,Sur,1,1,0
CUST-1071,8,107.6,2,1,14,5,1.5,Mensual,Tarjeta,Sur,1,1,0
CUST-1072,17,65.71,4,1,21,7,15.2,Mensual,Billetera,Occidente,1,0,0
CUST-1073,29,34.72,0,0,29,9,13.9,Bienal,Tarjeta,Centro,1,1,0
CUST-1074,22,102.41,5,1,18,5,5.0,Mensual,Billetera,Occidente,0,0,1
CUST-1075,6,69.04,5,2,10,6,4.2,Mensual,Transferencia,Sur,1,0,1
CUST-1076,23,58.13,2,0,29,8,9.6,Bienal,Débito,Occidente,0,0,0
CUST-1077,17,74.43,1,0,24,5,15.7,Mensual,Billetera,Centro,1,0,0
CUST-1078,29,84.44,1,1,24,9,5.2,Mensual,Débito,Norte,1,0,0
CUST-1079,13,79.68,3,0,44,7,0.8,Mensual,Tarjeta,Sur,1,0,0
CUST-1080,21,58.86,1,0,14,8,9.7,Anual,Transferencia,Centro,1,0,0
CUST-1081,52,54.05,2,0,18,9,9.4,Mensual,Transferencia,Occidente,1,0,0
CUST-1082,14,99.56,7,3,17,5,3.0,Anual,Transferencia,Sur,0,0,1
CUST-1083,9,103.44,3,2,0,5,4.8,Bienal,Transferencia,Sur,1,0,0
CUST-1084,12,102.09,5,2,10,5,3.5,Mensual,Billetera,Centro,0,0,1
CUST-1085,22,56.02,6,2,16,4,0.0,Mensual,Tarjeta,Sur,0,0,0
CUST-1086,6,70.72,2,1,22,6,14.1,Anual,Tarjeta,Norte,1,0,0
CUST-1087,12,63.88,2,0,25,6,14.8,Mensual,Billetera,Sur,1,1,0
CUST-1088,11,52.98,2,0,20,9,9.5,Mensual,Tarjeta,Norte,1,0,0
CUST-1089,12,90.2,2,2,32,7,12.7,Bienal,Billetera,Norte,1,1,0
CUST-1090,31,51.26,6,0,30,8,12.4,Anual,Transferencia,Occidente,1,1,0
CUST-1091,33,42.2,1,0,13,7,12.7,Mensual,Tarjeta,Occidente,1,1,0
CUST-1092,30,68.32,3,4,33,6,5.8,Anual,Billetera,Occidente,1,0,0
CUST-1093,53,53.68,1,1,17,8,6.6,Bienal,Transferencia,Occidente,1,1,0
CUST-1094,60,61.11,5,0,19,10,8.2,Mensual,Transferencia,Occidente,1,0,0
CUST-1095,6,61.39,3,0,32,7,3.4,Mensual,Billetera,Sur,1,1,0
CUST-1096,39,52.86,3,1,30,8,11.9,Mensual,Tarjeta,Centro,1,1,0
CUST-1097,22,56.63,2,3,21,9,9.2,Anual,Billetera,Centro,0,0,0
CUST-1098,13,82.45,4,1,12,5,3.2,Mensual,Débito,Occidente,0,0,1
CUST-1099,6,61.74,6,2,20,2,7.5,Bienal,Transferencia,Centro,1,0,1
CUST-1100,45,59.01,3,0,28,7,4.4,Mensual,Tarjeta,Occidente,1,0,0
CUST-1101,31,58.6,1,0,17,10,8.1,Mensual,Tarjeta,Occidente,0,1,0
CUST-1102,57,33.85,2,0,26,7,6.0,Bienal,Transferencia,Norte,1,1,0
CUST-1103,7,94.56,2,3,0,2,4.7,Mensual,Billetera,Sur,0,0,1
CUST-1104,7,85.31,2,3,10,3,4.4,Mensual,Tarjeta,Sur,1,0,1
CUST-1105,47,35.63,0,2,18,7,8.7,Bienal,Tarjeta,Sur,0,1,0
CUST-1106,37,92.58,4,1,33,6,7.4,Mensual,Débito,Centro,1,0,0
CUST-1107,21,60.02,1,1,20,9,3.6,Bienal,Tarjeta,Sur,1,1,0
CUST-1108,46,61.63,0,0,35,8,14.4,Anual,Tarjeta,Occidente,1,1,0
CUST-1109,12,77.15,6,0,10,3,6.2,Mensual,Transferencia,Sur,0,0,1
CUST-1110,36,54.77,2,0,23,7,0.5,Bienal,Transferencia,Centro,1,1,0
CUST-1111,28,65.46,3,0,32,7,10.8,Mensual,Débito,Centro,1,1,0
CUST-1112,29,35.03,0,0,11,8,7.1,Mensual,Tarjeta,Sur,1,0,0
CUST-1113,23,64.48,1,0,39,8,7.7,Mensual,Billetera,Sur,1,0,0
CUST-1114,12,82.04,1,0,19,3,0.9,Mensual,Tarjeta,Centro,0,0,0
CUST-1115,1,67.7,1,2,11,3,6.3,Bienal,Débito,Centro,0,0,0
CUST-1116,12,76.17,1,0,11,9,5.6,Anual,Billetera,Sur,1,0,0
CUST-1117,42,55.86,2,0,11,8,8.2,Anual,Tarjeta,Sur,1,0,0
CUST-1118,12,65.74,3,4,13,4,0.0,Mensual,Transferencia,Norte,1,1,0
CUST-1119,33,48.33,0,0,28,7,6.9,Mensual,Transferencia,Centro,1,1,0
CUST-1120,13,85.09,5,2,14,3,8.3,Mensual,Transferencia,Sur,0,1,0
CUST-1121,15,69.89,0,1,48,7,14.3,Anual,Débito,Centro,1,0,0
CUST-1122,41,39.04,0,1,16,10,11.6,Anual,Transferencia,Sur,0,0,0
CUST-1123,3,76.06,7,4,3,5,10.8,Mensual,Billetera,Norte,1,0,1
CUST-1124,28,47.61,0,0,23,10,10.8,Bienal,Transferencia,Norte,0,1,0
CUST-1125,17,46.06,0,0,39,8,9.5,Anual,Transferencia,Norte,1,1,0
CUST-1126,26,44.71,2,0,34,7,13.9,Mensual,Billetera,Occidente,1,0,0
CUST-1127,11,80.54,2,2,37,9,18.9,Mensual,Billetera,Centro,1,1,0
CUST-1128,16,54.68,0,1,20,9,14.9,Mensual,Billetera,Sur,1,0,0
CUST-1129,1,59.09,0,0,38,8,8.2,Mensual,Transferencia,Centro,0,0,0
CUST-1130,7,67.55,3,7,3,6,7.5,Mensual,Tarjeta,Occidente,0,0,1
CUST-1131,7,76.99,6,2,15,6,3.0,Mensual,Transferencia,Centro,0,0,0
CUST-1132,20,46.82,2,1,20,6,10.9,Bienal,Billetera,Norte,1,0,0
CUST-1133,14,73.5,1,0,28,9,4.3,Mensual,Tarjeta,Centro,1,1,0
CUST-1134,22,81.01,3,0,45,5,6.1,Mensual,Billetera,Centro,1,0,0
CUST-1135,11,36.38,3,2,6,7,9.5,Mensual,Billetera,Norte,1,0,0
CUST-1136,30,41.32,0,1,21,8,10.2,Mensual,Transferencia,Norte,1,1,0
CUST-1137,41,39.05,1,0,16,8,3.2,Anual,Transferencia,Norte,1,0,0
CUST-1138,29,33.31,3,0,34,8,13.1,Bienal,Tarjeta,Norte,1,0,0
CUST-1139,13,56.13,0,1,30,9,10.8,Bienal,Transferencia,Sur,1,0,0
CUST-1140,6,66.45,2,0,23,7,17.2,Mensual,Billetera,Sur,1,0,0
CUST-1141,24,52.86,0,0,25,9,8.7,Mensual,Tarjeta,Norte,1,0,0
CUST-1142,9,76.21,4,1,17,2,5.9,Anual,Billetera,Sur,0,1,0
CUST-1143,17,110.19,2,3,17,5,4.7,Mensual,Billetera,Sur,1,0,0
CUST-1144,19,66.5,6,1,19,4,10.0,Mensual,Transferencia,Sur,1,0,0
CUST-1145,30,62.25,2,0,20,9,5.5,Mensual,Billetera,Sur,1,0,0
CUST-1146,43,47.17,4,2,22,8,13.3,Mensual,Transferencia,Sur,1,1,0
CUST-1147,32,73.67,2,1,45,8,13.7,Anual,Tarjeta,Norte,1,0,0
CUST-1148,4,82.26,2,2,10,7,5.2,Mensual,Tarjeta,Occidente,0,1,0
CUST-1149,24,69.67,1,1,38,7,6.0,Mensual,Débito,Occidente,1,1,0
CUST-1150,5,65.09,3,4,15,5,5.3,Mensual,Tarjeta,Norte,1,0,0
CUST-1151,27,63.96,3,0,32,8,2.6,Anual,Tarjeta,Centro,1,0,0
CUST-1152,9,113.3,4,3,14,5,7.6,Mensual,Débito,Centro,1,1,0
CUST-1153,33,54.01,1,0,16,8,14.8,Mensual,Billetera,Sur,0,1,0
CUST-1154,56,72.99,1,0,19,9,6.0,Anual,Transferencia,Norte,1,0,0
CUST-1155,22,41.9,0,0,35,7,14.1,Mensual,Débito,Centro,1,1,0
CUST-1156,40,41.73,2,0,20,10,6.0,Mensual,Tarjeta,Centro,1,1,0
CUST-1157,37,81.13,2,1,26,10,6.1,Anual,Tarjeta,Centro,0,0,0
CUST-1158,26,44.89,0,0,17,8,11.3,Mensual,Billetera,Centro,0,0,0
CUST-1159,31,65.17,4,0,28,8,8.0,Anual,Débito,Occidente,1,1,0
CUST-1160,17,57.59,2,0,28,8,4.1,Mensual,Billetera,Centro,1,0,0
CUST-1161,37,53.06,4,1,27,10,11.9,Anual,Billetera,Norte,1,0,0
CUST-1162,14,76.4,5,0,40,7,14.1,Bienal,Billetera,Centro,1,0,0
CUST-1163,19,48.15,6,1,15,3,4.9,Mensual,Tarjeta,Centro,0,0,1
CUST-1164,30,63.08,1,0,27,7,12.4,Bienal,Billetera,Norte,1,1,0
CUST-1165,29,72.06,0,0,33,7,6.5,Anual,Tarjeta,Centro,1,1,0
CUST-1166,10,90.2,2,1,19,4,2.4,Mensual,Billetera,Norte,1,0,0
CUST-1167,12,82.8,3,5,3,4,5.7,Bienal,Transferencia,Norte,1,0,1
CUST-1168,23,49.36,1,0,28,6,12.8,Mensual,Billetera,Norte,1,0,0
CUST-1169,5,90.42,7,3,13,7,2.0,Mensual,Débito,Norte,0,0,0
CUST-1170,36,47.34,1,0,27,8,15.6,Anual,Débito,Sur,1,1,0
CUST-1171,47,29.43,2,0,28,7,8.1,Bienal,Tarjeta,Norte,1,1,0
CUST-1172,6,92.42,2,2,26,8,0.5,Bienal,Billetera,Sur,1,0,0
CUST-1173,53,57.05,1,0,37,9,12.7,Mensual,Billetera,Centro,1,0,0
CUST-1174,31,62.0,4,0,21,6,8.8,Mensual,Billetera,Centro,1,0,0
CUST-1175,16,72.71,3,0,36,8,9.9,Bienal,Billetera,Sur,1,0,0
CUST-1176,4,52.2,3,2,22,7,21.9,Mensual,Débito,Centro,1,1,0
CUST-1177,40,54.1,2,1,36,7,9.4,Bienal,Transferencia,Centro,1,1,0
CUST-1178,53,55.02,0,0,12,8,9.3,Mensual,Débito,Occidente,1,0,0
CUST-1179,40,53.69,1,0,4,8,9.0,Mensual,Tarjeta,Occidente,1,1,0
CUST-1180,40,37.7,0,2,26,7,8.2,Anual,Transferencia,Sur,1,0,0
CUST-1181,7,58.66,1,1,24,7,10.9,Anual,Tarjeta,Centro,1,1,0
CUST-1182,31,39.83,3,1,12,9,6.1,Bienal,Billetera,Norte,1,0,0
CUST-1183,21,40.58,3,1,32,8,7.3,Mensual,Tarjeta,Occidente,1,1,0
CUST-1184,48,43.26,4,0,21,6,7.6,Bienal,Transferencia,Sur,1,1,0
CUST-1185,33,44.82,3,0,15,8,4.3,Anual,Transferencia,Norte,1,1,0
CUST-1186,17,74.72,4,1,11,5,6.2,Mensual,Débito,Centro,1,0,1
CUST-1187,30,64.63,1,0,28,9,14.9,Anual,Transferencia,Centro,1,1,0
CUST-1188,10,83.4,4,0,5,3,0.4,Mensual,Tarjeta,Sur,1,0,1
CUST-1189,26,37.43,0,0,21,7,8.8,Bienal,Tarjeta,Sur,0,1,0
CUST-1190,3,80.72,6,2,39,8,6.5,Anual,Billetera,Sur,1,0,0
CUST-1191,45,31.68,2,0,26,8,12.4,Anual,Transferencia,Centro,1,1,0
CUST-1192,53,62.68,1,0,21,9,7.9,Bienal,Tarjeta,Occidente,1,1,0
CUST-1193,18,84.84,7,1,20,5,4.6,Anual,Transferencia,Sur,0,0,0
CUST-1194,10,42.05,7,4,11,6,1.3,Anual,Débito,Centro,0,0,1
CUST-1195,18,84.31,7,2,2,5,7.2,Mensual,Transferencia,Centro,0,1,1
CUST-1196,30,34.93,1,0,28,9,7.0,Bienal,Tarjeta,Centro,1,1,0
CUST-1197,21,44.34,1,0,11,9,8.7,Anual,Tarjeta,Sur,0,1,0
CUST-1198,11,46.73,1,0,28,7,13.6,Anual,Transferencia,Occidente,1,0,0
CUST-1199,33,47.34,4,0,13,7,9.7,Bienal,Tarjeta,Centro,1,1,0
CUST-1200,14,55.2,2,0,23,6,15.5,Mensual,Transferencia,Centro,1,1,0
CUST-1201,15,56.33,4,0,25,8,9.0,Anual,Billetera,Sur,1,0,0
CUST-1202,32,78.82,4,0,44,8,12.6,Mensual,Billetera,Occidente,1,0,0
CUST-1203,9,91.87,4,0,9,6,7.2,Anual,Transferencia,Sur,1,0,1
CUST-1204,17,56.77,1,1,35,5,12.8,Anual,Tarjeta,Sur,1,0,0
CUST-1205,45,47.9,2,0,9,9,14.6,Mensual,Débito,Sur,1,1,0
CUST-1206,38,37.47,1,0,10,8,7.3,Anual,Tarjeta,Norte,1,0,0
CUST-1207,15,67.18,1,0,27,8,14.9,Mensual,Billetera,Centro,1,1,0
CUST-1208,28,45.6,2,0,12,7,14.4,Mensual,Billetera,Norte,1,0,0
CUST-1209,38,62.31,0,1,22,7,11.0,Bienal,Tarjeta,Norte,0,1,0
CUST-1210,34,69.26,0,0,20,7,11.5,Mensual,Tarjeta,Centro,0,0,0
CUST-1211,17,50.7,0,0,28,6,16.2,Mensual,Billetera,Norte,1,1,0
CUST-1212,14,74.5,3,0,11,6,4.1,Mensual,Transferencia,Centro,1,0,0
CUST-1213,8,39.02,2,1,34,7,9.5,Mensual,Billetera,Sur,1,0,0
CUST-1214,26,55.53,2,0,28,9,9.4,Bienal,Débito,Sur,1,0,0
CUST-1215,34,48.41,1,1,18,9,8.8,Bienal,Transferencia,Centro,1,0,0
CUST-1216,4,88.53,3,0,29,8,8.1,Mensual,Tarjeta,Occidente,1,0,0
CUST-1217,22,19.72,1,1,28,7,6.5,Bienal,Transferencia,Occidente,1,1,0
CUST-1218,27,93.52,1,0,29,8,16.5,Anual,Tarjeta,Centro,1,1,0
CUST-1219,16,75.5,0,0,29,4,14.3,Anual,Billetera,Centro,1,1,0
